IBNR,Station Name
8007005,Ottenhöfen-Fursche.
8007006,Ottenhöfen
8007007,Ettlingen Stadt
8007008,Etzenrot
8007008,Waldbronn-Etzenrot
8007009,Marxzell
8007010,Frauenalb-Schielberg
8007010,Marxzell-Frauenalb-S
8007011,Bad Herrenalb
8007011,Herrenalb Bad
8007012,Reichenbach(b. Ettlingen)
8007012,Waldbronn-Reichenbach
8007013,Langensteinbach Bahnhof
8007013,Karlsbad-Langensteinbach
8007014,Ittersbach Bahnhof
8007014,Karlsbad-IttersbachB
8007015,Ottenhöfen West
8007044,Hamburg-Eidelstedt Zentrum
8007045,Hamburg-Schnelsen
8007046,Hamburg Burgwedel
8007046,Hamburg-Burgwedel
8007047,Bönningstedt
8007048,Hasloh
8007049,Quickborn
8007050,Ellerau
8007051,Tanneneck
8007051,Ellerau-Tanneneck
8007052,Ulzburg Süd
8007052,Henstedt-Ulzburg Süd
8007053,Henstedt-Ulzburg
8007053,Ulzburg (Henstedt)
8007054,Kaltenkirchen(Holst)
8007055,Nützen
8007056,Lentföhrden
8007057,Bad Bramstedt Kurhaus
8007057,Bramstedt Kurh. Bad
8007058,Bad Bramstedt
8007058,Bramstedt Bad
8007059,Wiemersdorf
8007060,Großenaspe
8007061,Boostedt
8007062,Neumünster Süd AKN
8007064,Quickborn Süd
8007065,Langenmoor
8007065,Elmshorn-Langenmoor
8007066,Sparrieshoop
8007067,Bokholt
8007068,Voßloch
8007069,Barmstedt Brunnenstr
8007070,Barmstedt
8007071,Stubersheim
8007071,Amstetten-Stubersh.
8007072,Schalkstetten
8007072,Amstetten-Schalkst.
8007073,Waldhausen(b Geislingen)
8007073,Geislingen-Waldhause
8007074,Gussenstadt
8007074,Gerstetten-Gussenst.
8007075,Gerstetten
8007076,Biersdorf(Westerw)
8007076,Daaden-Biersdorf
8007077,Daaden
8007078,Alsdorf(Westerw)
8007078,Betzdorf-Alsdorf
8007079,Niederdreisbach
8007080,Schutzbach
8007101,Zell(Harmersbach)
8007102,Birach
8007102,Zell am Harm.-Birach
8007103,Unterharmersbach
8007103,Zell a.Harm.-Unterh.
8007104,Kirnbach-Grün
8007105,Oberharmersbach Dorf
8007106,Oberharmersbach-Riersbach
8007108,Unterentersbach
8007113,Biersdorf-Ort(Ww)
8007114,Gnarrenburg
8007116,Nordsode
8007119,Hüttenbusch
8007120,Neu St Jürgen
8007122,Worpswede
8007132,Heidenau-Großsedlitz Pechhütte
8007133,Ubstadt Ort
8007134,Stettfeld(Baden)
8007134,Ubstadt-W.-Stettfeld
8007135,Zeutern Bf
8007135,Ubstadt-W.-Zeutern
8007136,Zeutern Ost
8007137,Langeln(Holst)
8007138,Odenheim Bf
8007138,Östringen-Odenheim
8007140,Unteröwisheim Bf
8007140,Kraichtal-Unteröwi.
8007141,Oberöwisheim
8007141,Kraichtal-Oberöwis.
8007142,Münzesheim
8007142,Kraichtal-Münzesh.
8007143,Gochsheim(Baden)
8007143,Kraichtal-Gochsheim
8007144,Bahnbrücken
8007144,Kraichtal-Bahnbrüc.
8007145,Menzingen(Baden)
8007145,Kraichtal-Menzingen
8007146,Münzesheim Ost
8007146,Kraichtal-Münzeshe.
8007147,Trochtelfingen ALB-GOLD
8007148,Dodenhof
8007153,Neuharlingersiel
8007158,Frankfurt-Unterliederbach
8007159,Liederbach
8007160,Kelkheim-Münster
8007161,Kelkheim
8007162,Kelkheim-Hornau
8007163,Schneidhain
8007163,Königstein-Schneidh
8007164,Königstein(Taunus)
8007173,Eggenstein Bf
8007174,Leopoldshafen Leopoldstr.
8007191,Schorndorf-Hammerschlag
8007192,Haubersbronn
8007192,Schorndorf-Haubersb.
8007193,Miedelsbach-Steinenberg
8007193,Schorndorf-Miedelsb.
8007194,Michelau(Württ)
8007194,Rudersberg-Michelau
8007195,Schlechtbach
8007195,Rudersberg-Schlechtb
8007196,Rudersberg
8007201,Hochstetten
8007203,Holstentherme
8007203,Kaltenkirchen Therme
8007204,Kaltenkirchen Süd
8007222,Schlatt(Hohenz)
8007222,Hechingen-Schlatt
8007223,Jungingen(Hohenz)
8007224,Killer
8007225,Hausen-Starzeln
8007226,Burladingen
8007227,Gauselfingen
8007228,Neufra(Hohenz)
8007229,Gammertingen
8007230,Hettingen(Hohenz)
8007231,Hermentingen
8007231,Veringenstadt-Herm.
8007232,Veringenstadt
8007233,Veringendorf
8007234,Jungnau
8007234,Sigmaringen-Jungnau
8007235,Hanfertal
8007235,Sigmaringen-Hanfert.
8007273,Wahlstedt
8007275,Alzenau(Unterfr)
8007275,ALZ
8007276,Kälberau
8007276,Alzenau-Kälberau
8007277,Michelbach(Unterfr)
8007277,Alzenau-Michelbach
8007278,Niedersteinbach
8007278,Mömbris-Niederstei.
8007279,Mömbris-Mensengesäß
8007280,Schimborn
8007280,Mömbris-Schimborn
8007281,Königshofen(Kahl)
8007281,Schimborn-Königsho.
8007281,Mömbris-Königshof.
8007282,Blankenbach
8007283,Schöllkrippen
8007284,Riegel am Kaiserstuhl Ort
8007285,Endingen am Kaiserstuhl
8007286,Königschaffhausen
8007286,Endingen-Königscha.
8007287,Sasbach am Kaiserstuhl
8007288,Jechtingen
8007288,Sasbach-Jechtingen
8007289,Burkheim-Bischoffingen
8007289,Vogtsburg-Burkh.Bisc
8007290,Oberrotweil
8007290,Vogtsburg-Oberrotw.
8007291,Achkarren
8007291,Vogtsburg-Achkarren
8007293,Bahlingen am Kaiserstuhl
8007294,Nimburg(Baden)
8007295,Eichstetten am Kaiserstuhl
8007296,Bötzingen
8007297,Bötzingen Mühle
8007299,Riegel-Malterd.NE
8007310,Bahlingen Riedlen
8007314,Schönkirchen Bf
8007318,Probsteierhagen
8007325,Münchingen
8007325,Korntal-Münchingen
8007326,Schwieberdingen
8007327,Hemmingen
8007330,Bad Krozingen Ost
8007330,Krozingen Ost Bad
8007331,Oberkrozingen
8007332,Staufen
8007333,Staufen Süd
8007334,Etzenbach
8007334,Staufen-Etzenbach
8007335,Dietzelbach
8007335,Münstertal-Dietzelb
8007336,Hof(Münstertal)
8007336,Hof(Baden)
8007337,Münstertal(Schwarzwald)
8007337,Unter-Münstertal
8007337,Untermünstertal
8007338,Zellerthal
8007338,Bad Kötzting Zellertal
8007339,Grafenwiesen
8007341,Watzelsteg
8007342,Hohenwarth
8007343,Arrach
8007344,Frahelsbruck
8007344,Lam-Frahelsbruck
8007345,Lam
8007357,Urmersbach
8007434,Neckarbischofsheim Stadt
8007435,Neckarbischofsheim Helmhof
8007436,Untergimpern
8007436,Neckarbischofsheim U
8007437,Obergimpern
8007437,Bad Rappenau-Obergim
8007438,Siegelsbach
8007439,Hüffenhardt
8007441,Neidenstein
8007442,Waibstadt
8007443,Eschelbronn
8007444,Helmstadt(Baden)
8007445,Aglasterhausen
8007446,Frickenhausen
8007447,Linsenhofen
8007447,Frickenhausen-Linsen
8007448,Neuffen
8007474,Alzey West
8007482,Miesenbach
8007625,Rudersberg-Oberndorf
8007630,Moosrain
8007631,Gmund(Tegernsee)
8007632,Tegernsee
8007646,Trossingen Stadt
8007757,Wangerooge Flugplatz
8007759,Helgoland(Reede)
8007760,Wyk auf Föhr
8007760,Föhr Wyk Schiff
8007761,Wittdün(Amrum)
8007761,Amrum Wittdün Schiff
8007762,Norderney
8007762,Norderney Hafen
8007763,Juist
8007764,Borkum(Nordseebad)
8007765,Langeoog
8007766,Wangerooge
8007767,Spiekeroog
8007768,Norddeich Mole
8007768,Norden-Norddeich Mo.
8007769,Dagebüll Mole
8007774,Hörnum(Sylt)
8007777,"Morsum, Bahnhof"
8007778,Baltrum
8007779,Helgoland Katamaran
8007784,Borkum Flugplatz
8007784,BMK Borkum Flugplatz
8007787,Helgoland Flugplatz
8007787,HGL Helgoland Flugpl
8007788,Juist Flugplatz
8007788,JUI Juist Flugplatz
8007790,Neumünster Stadtwald
8007800,Bremervörde
8007800,BRV
8007801,Jülich-Broich
8007802,Jülich-Nord
8007803,Linnich Bhf
8007804,Frelsdorf
8007805,Geestenseth
8007805,Schiffdf-Geestenseth
8007806,Linnich-Tetz
8007807,Heinschenwalde
8007807,Hipstedt-Heinschenw.
8007808,Hesedorf
8007809,Mulsum-Essel
8007810,Oerel
8007811,Sellstedt
8007811,Schiffdorf-Sellstedt
8007812,Wehdel
8007812,Schiffdorf-Wehdel
8007814,Jülich-Selgersdorf
8007815,Jülich Forschungszentrum
8007816,Krauthausen
8007817,Huchem-Stammeln
8007817,Niederzier-Huchem-S.
8007818,Düren Annakirmesplatz
8007818,Annakirmesplz(Düren)
8007819,Düren-Lendersdorf
8007820,Kreuzau Bahnhof
8007821,Üdingen
8007822,Untermaubach-Schlagstein
8007822,Untermaubach Schlags
8007823,Obermaubach
8007824,Zerkall
8007824,Kreuzau-Zerkall
8007825,Nideggen-Brück
8007826,Abenden
8007826,Nideggen-Abenden
8007827,Blens
8007827,Heimbach-Blens
8007828,Hausen (b Düren)
8007828,Heimbach-Hausen
8007829,Heimbach (Eifel)
8007830,Kreuzau-Eifelstraße
8007831,Apensen
8007832,Düren Renkerstraße
8007833,Düren-Kuhbrücke
8007834,Niederau-Tuchmühle
8007835,Selhausen
8007835,Niederzier-Selhausen
8007836,Düren Im Großen Tal
8007840,Bargstedt
8007841,Brest-Aspe
8007843,Harsefeld
8007844,Kutenholz
8007845,Ruschwedel
8007847,Hausen(Taunus)
8007847,Neu-Anspach-Hausen
8007848,Hundstadt
8007848,Grävenwbach-Hundst.
8007849,Köppern
8007849,Friedrichsdorf-Köp.
8007850,Neu-Anspach
8007850,Anspach Neu
8007851,Saalburg(Taunus)
8007851,Bad Homburg-Saalburg
8007852,Usingen
8007853,Wehrheim
8007854,Wilhelmsdorf
8007854,Usingen-Wilhelmsdorf
8007855,Korntal Gymnasium
8007856,Wilhermsdorf Mitte
8007857,Schaidt(Pfalz)
8007857,Wörth(Rhein)-Schaidt
8007858,Steinfeld(Pfalz)
8007859,Kapsweyer
8007860,Schweighofen
8007861,Grötzingen Krappmühlenweg
8007861,Karlsruhe-Grötz. Kr
8007863,Berghausen Pfinzbrücke
8007863,Pfinztal-Bergh. Pfin
8007864,Berghausen Am Stadion
8007864,Pfinztal-Bergh. Stad
8007866,Söllingen Reetzstr.
8007866,Pfinztal-Söll. Reet
8007867,Thiergarten(Hohenz)
8007867,Beuron-Thiergarten
8007868,Lebach-Jabach
8007886,Ruschberg
8007887,Heimbach(Nahe)Ort
8007888,Baumholder
8007892,Bremen-Aumund
8007893,Klinikum Bremen-Nord/Beckedorf
8007893,Beckedorf/Klinkum N
8007893,Schwanewede-Beckedf.
8007894,Bremen-Blumenthal
8007895,Bremen Mühlenstraße
8007896,Bremen Kreinsloger
8007897,Bremen Turnerstraße
8007897,Bremen-Rönnebeck
8007898,Bremen-Farge
8010001,Adorf(Vogtl)
8010003,Altenburg
8010003,ABG
8010004,Angermünde
8010004,ANG
8010005,Annaberg-Buchholz Süd
8010006,Arnsdorf(Dresden)
8010007,Arnstadt Hbf
8010007,ARN
8010008,Leipzig Anger-Crottendorf
8010009,Aschersleben
8010009,ASL
8010010,Aue(Sachs)
8010010,AU-
8010011,Auerbach(V) ob Bf
8010012,Auerbach(V) unt Bf
8010012,AE
8010013,Baalberge
8010014,Bad Blankenburg(Thüringerw)
8010014,Blankenburg(Th) Bad
8010016,Bad Doberan
8010016,DBR
8010016,Doberan Bad
8010017,Bad Freienwalde
8010017,FRW
8010017,Freienwalde Bad
8010018,Bad Kleinen
8010018,Kleinen Bad
8010019,Bad Kösen
8010019,Kösen Bad
8010020,Bad Langensalza
8010020,LSZ
8010020,Langensalza Bad
8010021,Bad Salzungen
8010021,SLZ
8010021,Salzungen Bad
8010022,Bad Schandau
8010022,Schandau Bad
8010025,Basdorf
8010026,Bautzen
8010026,BZ
8010027,Aue(Sachs) Erzgebirgsstadion
8010028,Bad Saarow Klinikum
8010029,Beeskow
8010031,Bad Belzig
8010031,BEL-
8010031,Belzig Bad
8010032,Berga-Kelbra
8010033,Bergen auf Rügen
8010033,Rügen
8010035,Berlin-Karlshorst
8010036,Berlin-Lichtenberg
8010040,Kürbitz
8010041,Berlin-Schöneweide
8010043,Bernburg
8010043,BBG
8010044,Berthelsdorf(Erzgeb)
8010045,Bertsdorf
8010046,Beucha
8010047,Biederitz
8010048,Birkungen
8010049,Bischofswerda
8010049,BIW
8010050,Bitterfeld
8010050,BTF
8010051,Blankenberg(Meckl)
8010053,Blankenfelde(Teltow-Fläming)
8010053,Blankenfelde(Teltow)
8010054,Blankenheim(Sangerhausen)
8010055,Bleicherode Ost
8010056,Blumenberg
8010059,Borsdorf(Sachs)
8010060,Brandenburg Hbf
8010060,BRB
8010061,Bretleben
8010064,Britz
8010066,Bützow
8010066,BÜZ
8010067,Bufleben
8010069,Calau(Nl)
8010069,CA
8010070,Calbe(Saale) Ost
8010071,Calbe(Saale) West
8010072,Coswig(b Dresden)
8010073,Cottbus
8010073,CB
8010074,Cranzahl
8010076,Delitzsch unt Bf
8010077,Dessau Hbf
8010077,DE
8010078,Deuben(Zeitz)
8010079,Doberlug-Kirchhain
8010080,Döbeln Hbf
8010080,DL
8010081,Döllstädt
8010084,Gnadau
8010085,Dresden Hbf
8010085,DD
8010085,Dresda
8010086,Magdeburg-Rothensee
8010088,Dresden-Klotzsche
8010089,Dresden-Neustadt
8010089,DDN
8010091,Dürrröhrsdorf
8010092,Ebersbach(Sachs)
8010092,Ebersbach (Sachsen)
8010093,Eberswalde Hbf
8010093,EW
8010094,Eibau
8010095,Eilenburg
8010095,EB
8010096,Eilsleben(b Magdeburg)
8010096,EIL
8010097,Eisenach
8010097,EA
8010097,ESA
8010099,Elsterwerda
8010100,Elsterwerda-Biehla
8010101,Erfurt Hbf
8010101,EF
8010102,Erfurt Nord
8010103,Falkenberg(Elster)
8010105,Eisenach Opelwerke Hp
8010106,Falkenstein(Vogtl)
8010108,Flöha
8010108,FLÖ
8010109,Berlin-Schönefeld Flughafen
8010109,SXF Berlin Airport
8010109,BSFL
8010109,Flughafen Berlin-Schönefeld SXF
8010109,Berlin Schönefeld
8010110,Förtha(Eisenach)
8010111,Forst(Lausitz)
8010111,FOR
8010113,Frankfurt(Oder)
8010113,FF
8010115,Freiberg(Sachs)
8010115,FG
8010116,Freital-Hainsberg
8010116,FTL
8010117,Templin Stadt
8010118,Fröttstädt
8010119,Frose
8010120,Fürstenwalde(Spree)
8010120,FW
8010121,Geestgottberg
8010122,Geithain
8010122,GHA
8010123,Genthin
8010123,GNT
8010124,Reinsdorf(Artern)
8010125,Gera Hbf
8010125,G
8010126,Gera Süd
8010127,Gernrode(Harz)
8010128,Flöha-Plaue
8010129,Glauchau(Sachs)
8010129,GC
8010130,Glauchau-Schönbörnchen
8010131,Görlitz
8010131,GR
8010133,Jena-Göschwitz
8010134,Gößnitz
8010136,Gotha
8010136,GTH
8010136,Gotha Hbf
8010137,Gräfenroda
8010139,Greifswald
8010139,HGW
8010140,Greiz
8010140,GRZ
8010141,Grevesmühlen
8010141,GVM
8010142,Grimmenthal
8010144,Großbothen
8010145,Großheringen
8010146,Großkorbetha
8010150,Grunow(Niederlausitz)
8010151,Güsen(b Genthin)
8010152,Güsten
8010153,Güstrow
8010153,GÜ
8010154,Güterglück
8010155,Halle Messe
8010155,Halle(Saale) Messe
8010156,Hagenow Land
8010156,HGN
8010157,Halberstadt
8010157,HBS
8010158,Haldensleben
8010158,HDL
8010159,Halle(Saale)Hbf
8010159,HAL
8010159,Halle (Saale)
8010160,Halle-Neustadt
8010161,Eilenburg Ost
8010162,Halle-Ammendorf
8010163,Heidenau
8010166,Herlasgrün
8010167,Herzberg(Mark)
8010168,Hettstedt
8010168,HET
8010169,Heudeber-Danstedt
8010170,Hockeroda
8010171,Hosena
8010171,Hohenbocka-
8010172,Hohenwulsch
8010173,Holthusen
8010174,Horka
8010175,Neuruppin Rheinsberger Tor
8010176,Hornstorf
8010177,Hoyerswerda
8010177,HY
8010178,Ilmenau
8010178,IL
8010179,Jatznick
8010182,Jüterbog
8010182,JB
8010183,Sedlitz Ost
8010184,Chemnitz Hbf
8010184,C
8010185,Chemnitz Süd
8010186,Leipzig Karlsruher Str
8010188,Karow(Meckl)
8010189,Küstrin-Kietz
8010191,Klostermansfeld
8010193,Königs Wusterhausen
8010193,KW
8010194,Könnern
8010195,Köthen
8010195,KÖT
8010196,Crossen a d Elster
8010198,Kühnhausen
8010199,Lalendorf
8010201,Langhagen
8010202,Lehndorf(Altenburg)
8010203,Leinefelde
8010204,Klostermansfeld Randsiedlung
8010205,Leipzig Hbf
8010205,L
8010205,Lipsia
8010206,Leipzig-Connewitz
8010207,Leipzig-Leutzsch
8010208,Leipzig-Paunsdorf
8010209,Leipzig-Plagwitz
8010210,Lietzow(Rügen)
8010212,Löbau(Sachs)
8010212,LÖB
8010213,Löcknitz
8010214,Löwenberg(Mark)
8010215,Ludwigsfelde
8010216,Ludwigslust
8010216,LWL
8010217,Lübben(Spreewald)
8010217,LN
8010220,Lübbenau(Spreewald)
8010222,Lutherstadt Wittenberg
8010222,WB
8010222,Wittenberg Lutherst
8010224,Magdeburg Hbf
8010224,MD
8010224,Magdeburgo
8010226,Magdeburg-Neustadt
8010227,Malchin
8010227,MC
8010228,Markkleeberg-Großstädteln
8010229,Mehltheuer
8010230,Meiningen
8010230,MGN
8010231,Meinsdorf
8010232,Merseburg
8010232,MER
8010233,Michendorf
8010234,Mittelherwigsdorf
8010235,Mühlhausen(Thür)
8010235,MHL
8010236,Müncheberg(Mark)
8010238,Narsdorf
8010239,Nauen
8010239,NAU-
8010240,Naumburg(Saale)Hbf
8010240,NMB
8010241,Neubrandenburg
8010241,NB
8010242,Neudietendorf
8010243,Neukieritzsch
8010244,Neumark(Sachs)
8010245,Neuoelsnitz
8010246,Neuruppin West
8010246,NP
8010248,Neustadt(Dosse)
8010249,Neustadt(Sachs)
8010250,Neustrelitz Hbf
8010250,NZ
8010253,Niederwiesa
8010254,Nienhagen(Halberst)
8010255,Berlin Ostbahnhof
8010255,BOB
8010256,Nordhausen
8010256,NDH
8010258,Nossen
8010259,Oberoderwitz
8010260,Obstfelderschmiede
8010261,Oebisfelde
8010264,Orlamünde
8010266,Oschersleben(Bode)
8010266,OC
8010267,Parchim
8010267,PCH
8010268,Pasewalk
8010268,PW
8010269,Pegau
8010270,Strobelmühle
8010272,Pirna
8010272,PIR
8010273,Plaaz
8010274,Plaue(Thür)
8010275,Plauen(Vogtl) ob Bf
8010275,PL
8010277,Pockau-Lengefeld
8010279,Potsdam Pirschheide
8010279,PPIR
8010280,Potsdam Charlottenhof
8010281,Pratau
8010282,Prenzlau
8010282,PZ
8010283,Pretzsch
8010284,Priemerburg
8010285,Priestewitz
8010287,Pritzwalk
8010287,PK
8010288,Probstzella
8010290,Quedlinburg
8010290,QLB
8010291,Querfurt
8010291,QFT
8010292,Radebeul Ost
8010292,Altkötzschenbroda
8010293,Radebeul-Kötzschenbroda
8010296,Rathenow
8010296,RN
8010297,Riesa
8010297,RIE
8010299,Röblingen am See
8010300,Rövershagen
8010301,Ronneburg(Thür)
8010302,Roßlau(Elbe)
8010302,RSL
8010303,Roßwein
8010304,Rostock Hbf
8010304,HRO
8010305,Rottenbach
8010306,Rudolstadt(Thür)
8010306,RU
8010307,Rudolstadt-Schwarza
8010308,Ruhland
8010309,Saalfeld(Saale)
8010309,SLF
8010310,Salzwedel
8010310,SAW
8010311,Sandersleben(Anh)
8010312,Sangerhausen
8010312,SGH
8010315,Schmalkalden
8010315,SM
8010317,Schönberg(Vogtl)
8010318,Schönebeck(Elbe)
8010318,SBK
8010319,Schmachtenhagen
8010321,Schönhausen(Elbe)
8010322,Schwaan
8010323,Schwarzenberg(Erzg)
8010323,SZB
8010324,Schwerin Hbf
8010324,SN
8010325,Schwerin-Görries
8010327,Senftenberg
8010327,SFB
8010328,Sömmerda
8010329,Sondershausen
8010329,SDH
8010330,Spremberg
8010330,SPB
8010331,St Egidien
8010331,Egidien St
8010332,Staßfurt
8010332,SFT
8010333,Steinpleis
8010334,Stendal
8010334,SDL
8010335,Stendal-Stadtsee
8010336,Plauen(Vogtl)-Straßberg
8010336,Straßberg(Vogtl)
8010337,Stollberg(Sachs)
8010337,STL
8010338,Stralsund Hbf
8010338,HST
8010339,Strasburg(Uckerm)
8010339,SBG
8010341,Strausberg
8010341,SRB
8010342,Straußfurt
8010343,Stumsdorf
8010345,Suhl
8010345,SHL
8010347,Templin
8010347,TP
8010348,Teterow
8010348,TET
8010349,Teuchern
8010350,Themar
8010351,Torgau
8010351,TG
8010352,Triptis
8010353,Luckau-Uckro
8010353,Uckro-Luckau
8010354,Unterlemnitz
8010355,Velgast
8010357,Guben
8010357,GUB
8010359,Waldheim
8010361,Waren(Müritz)
8010361,WRN
8010364,Wegeleben
8010365,Weida
8010366,Weimar
8010366,WE-
8010367,Weischlitz
8010368,Weißenfels
8010368,WSF
8010370,Weißwasser(Oberlausitz)
8010370,WSW
8010371,Werbig
8010372,Werdau
8010372,WDA
8010373,Werder(Havel)
8010374,Wernigerode
8010374,WR
8010375,Wernshausen
8010376,Wiesenburg(Mark)
8010377,Potsdam Park Sanssouci
8010377,Potsdam Wildpark
8010377,Potsdam Kaiserbahnhof
8010378,Wilhelmshorst
8010379,Wilkau-Haßlau
8010380,Wilthen
8010381,Wismar
8010381,HWI
8010382,Wittenberge
8010382,WBE
8010383,Wittgensdorf ob Bf
8010384,Wittstock(Dosse)
8010384,WK
8010385,Wolkramshausen
8010386,Wriezen
8010387,Wünschendorf
8010388,Wüstenbrand
8010389,Wustermark
8010390,Zeitz
8010390,ZZ
8010391,Zella-Mehlis
8010392,Zinnowitz
8010393,Zittau
8010393,ZI
8010395,Zossen
8010395,ZS
8010396,Züssow
8010397,Zwickau(Sachs)Hbf
8010397,Z
8010398,Zwotental
8010399,Fürstenberg(Havel)
8010400,Neukirch(Lausitz)West
8010401,Putbus
8010403,Berlin-Charlottenburg
8010404,Berlin-Spandau
8010404,BSP
8010405,Berlin Wannsee
8010405,BWA
8010406,Berlin Zoologischer Garten
8010406,BZG
8011002,Adorf(Erzgeb)
8011003,Ahrensfelde
8011003,Berlin-Ahrensfelde
8011004,Ahrensfelde Friedhof
8011004,Berlin Ahrens Friedh
8011005,Ahrensfelde Nord
8011011,Alt Hüttendorf
8011011,Hüttendorf Alt
8011014,Alt Rosenthal
8011014,Rosenthal Alt
8011015,Alt Schwerin
8011015,Schwerin Alt
8011016,Altdöbern
8011017,Altefähr
8011018,Altenbach
8011019,Kurort Altenberg(Erzgebirge)
8011019,Altenberg(Erzgeb)
8011025,Altentreptow
8011025,AT
8011027,Altenwillershagen
8011028,Altersbach
8011029,Ammern
8011031,Althof
8011033,Altmittweida
8011034,Altranft
8011038,Amsdorf
8011039,Amtshainersdorf
8011041,Berlin-Lichterfelde Ost
8011042,Angern-Rogätz
8011043,Angersdorf
8011044,Anklam
8011044,ANK
8011045,Annaberg-Buchholz Mitte
8011046,Berlin-Karow
8011047,Annaberg-Buchholz unterer Bf
8011047,ANA
8011048,Annaburg
8011049,Antonsthal
8011051,Apolda
8011051,APD
8011053,Arensdorf(Köthen)
8011054,Arenshausen
8011055,Arnstadt Süd
8011057,Auehütte
8011058,Jena Saalbf
8011058,JS
8011059,Auerbach(Vogtl) Hp
8011060,Auerstedt
8011063,Baabe
8011064,Blumberg-Rehhahn
8011065,Bachfeld
8011066,Bad Berka
8011066,Berka Bad
8011067,Bad Berka Zeughausplatz
8011068,Bad Brambach
8011068,Brambach Bad
8011069,Bad Doberan Goethestraße
8011069,Doberan Goethes Bad
8011070,Bad Düben(Mulde)
8011070,Düben(Mulde) Bad
8011071,Bad Dürrenberg
8011071,Dürrenberg Bad
8011072,Bad Elster
8011072,Elster Bad
8011074,Bad Köstritz
8011074,Köstritz Bad
8011077,Bad Lausick
8011077,Lausick Bad
8011078,Bad Liebenwerda
8011078,LIB
8011078,Liebenwerda Bad
8011079,Bad Saarow
8011079,Saarow-Pieskow Bad
8011081,Bad Schmiedeberg
8011081,Schmiedeberg Bad
8011082,Splau
8011082,Bad Schmiedeberg Nord
8011084,Bad Suderode
8011084,Suderode Bad
8011085,Bad Sulza
8011085,Sulza Bad
8011086,Bad Sulza Nord
8011086,Sulza Nord Bad
8011088,Bad Wilsnack
8011088,Wilsnack Bad
8011091,Bärenhecke-Johnsbach
8011093,Bärenklau
8011095,"Bärenstein(b Glashütte, Sachs)"
8011096,Bärnsdorf
8011097,Bagenz
8011098,Bahnsdorf
8011100,Baitz
8011102,Berlin Gesundbrunnen
8011102,BGS
8011103,Balgstädt
8011106,Ballstädt(Gotha)
8011108,Bannemin-Mölschow
8011109,Bansin Seebad
8011111,Barleben
8011112,Barleber See
8011113,Berlin Südkreuz
8011113,BSK
8011114,Barth
8011115,Barthmühle
8011116,Baruth(Mark)
8011118,Berlin Potsdamer Platz
8011119,Bebitz
8011121,Bechstedt-Trippstein
8011125,Beetz-Sommerfeld
8011131,Beilrode
8011132,Belgershain
8011133,Belleben
8011138,Bennungen
8011139,Benshausen
8011140,Bentwisch
8011142,Berbisdorf
8011143,Berbisdorf Anbau
8011144,Berga(Elster)
8011149,Bergsdorf
8011150,Bergwitz
8011154,Berkenbrück
8011155,Berlin Alexanderplatz
8011160,Berlin Hbf
8011160,BHBF
8011160,Berlin Hauptbahnhof
8011162,Berlin Ostkreuz
8011162,BOK
8011167,Berlin Jungfernheide
8011168,Bernburg-Friedenshall
8011169,Bernburg-Strenzfeld
8011170,Bernburg-Waldau
8011172,Bernterode
8011173,Bestensee
8011177,Beuna(Geiseltal)
8011178,Beuren
8011179,Beutersitz
8011181,Beyendorf
8011183,Bibra
8011184,Biendorf
8011185,Bienenmühle
8011187,Biesenrode
8011188,Biesenthal
8011190,Bindfelde
8011191,Ostseebad Binz
8011191,Binz (Rügen)
8011193,Binz LB
8011199,Bischheim-Gersdorf
8011205,Blankensee(Meckl)
8011206,Blankenstein(Saale)
8011208,Blechhammer(Thür)
8011210,Blönsdorf
8011211,Blumberg(b Berlin)
8011212,Blumenau
8011213,Blumenhagen
8011214,Blumenthal(Mark)
8011215,Bobitz
8011219,Bodenrode
8011222,Böhlen Werke
8011225,Bölzke
8011226,Börnecke(Harz)
8011228,Bösdorf(Sachs-Anh)
8011230,Boizenburg(Elbe)
8011238,Borkheide
8011242,Borna(Leipzig)
8011242,BNA
8011248,Brahlstorf
8011250,Brand(Niederlausitz)
8011250,Brand Tropical Islands (Bahnhof)
8011252,Brandenburg Altstadt
8011255,Braunsbedra
8011256,Braunsbedra Ost
8011257,Braunsdorf-Lichtenwalde
8011258,Breddin
8011260,Brehna
8011263,Breitenbrunn(Erzg)
8011264,Breitendorf
8011265,Breitungen(Werra)
