clear_station_name,lat,long
ritschenhausen,50.51072,10.43175
minden(westf),52.31561,8.93568
bückeburg,52.26107,9.05241
haste,52.38336,9.39522
altena(westf),34.04074,-94.34481
eilenburg,51.46031,12.63451
niederoderwitz,50.94743,14.7369
oberoderwitz oberdorf,50.97304,14.70171
eibau,50.98489,14.65932
neusalza-spremberg,51.03769,14.54039
taubenheim(spree),51.04365,14.471
schirgiswalde-kirschau,51.07576,14.43111
neukirch(lausitz)west,51.09914,14.29072
putzkau,51.10044,14.23159
schmölln(ol),50.89481,12.35221
vach,49.52677,10.96764
erlangen-bruck,49.57066,10.98624
erlangen paul-gossen-straße,49.57882,11.00101
konstanz-petershausen,47.67092,9.1776
anrath,51.27931,6.46416
sulzbach(murr),49.00451,9.50321
metzingen(württ),53.13003,10.95292
berlin osdorfer straße,52.41347,13.31882
baden(verden),53.03122,8.97729
etelsen,52.99668,9.11162
langwedel,52.97689,9.18456
lauta(nl),53.1088,6.12126
wiesau(oberpf),49.90074,12.19521
weiden(oberpf),47.30242,16.34606
"hauptstraße, neu wulmstorf",53.46188,9.79314
neustadt(aisch)bahnhof,49.5773,10.58952
schwarzenbek,53.50204,10.48063
mechernich,50.59085,6.65278
witzenhausen nord,51.34227,9.8535
ulm ost,48.40636,10.00012
oberelchingen,47.38885,9.55553
unterelchingen,48.45741,10.10414
berlin buckower chaussee,52.41007,13.38245
berlin-marienfelde,52.41261,13.36732
berlin attilastr.,52.45138,13.36994
nauen,52.61318,12.88184
wrist,53.93081,9.75155
fischbach(nürnberg),49.41885,11.23067
nürnberg frankenstadion,49.42849,11.12622
herzberg(elster),51.69414,13.23357
holzdorf(elster),51.77906,13.12504
linda(elster),51.85496,13.10061
zellendorf,51.89586,13.06953
oehna,51.92985,13.03617
jüterbog,51.99017,13.07508
morsum,52.95438,9.08353
langenhorn(schlesw),54.68246,8.93637
husum,54.4758,9.04949
friedrichstadt,54.37596,9.08811
wilster,53.92418,9.37943
süßen,48.67996,9.75567
eislingen(fils),48.69823,9.70652
uhingen,48.70623,9.585
ebersbach(fils),48.71745,9.53568
reichenbach(fils),48.71127,9.45966
wabern(bz kassel),51.31853,9.51183
staßfurt,51.85412,11.58384
laußnitz,51.24794,13.87886
ottendorf-okrilla nord,51.16853,13.82413
ottendorf-okrilla hp,51.18848,13.83346
ottendorf-okrilla süd,51.18626,13.83263
leinfelden,48.69689,9.14105
mühlacker,48.95034,8.84127
sersheim,48.96227,9.01406
sachsenheim,48.95947,9.06477
ellental,48.95431,9.12522
murrhardt,48.97967,9.57963
kitzingen,49.73879,10.16072
emskirchen,49.55129,10.71722
böblingen,48.68537,9.00962
goldberg(württ),53.59171,12.08928
esslingen-mettingen,48.74596,9.27686
oberesslingen,50.89236,7.91159
esslingen-zell,48.74241,9.30593
altbach,48.72345,9.37999
wernau(neckar),48.68923,9.42254
rastatt,48.85732,8.20137
deutzen,51.11222,12.42824
offenbach-bieber,50.08909,8.80602
offenbach-waldhof,50.08352,8.81655
rodgau-weiskirchen,50.05027,8.88675
rodgau-hainhausen,50.04193,8.87787
bretten,49.03456,8.70657
possenhofen,47.95892,11.31134
siegelsdorf,49.50796,10.8786
bamberg,49.89185,10.8929
bruchweiler,49.79875,7.22502
busenberg-schindhard,49.13986,7.82302
dahn süd,53.11325,7.41554
dahn,49.15087,7.77859
moosbachtal,50.71261,10.56031
hinterweidenthal ort,49.1951,7.75647
lüneburg,53.24755,10.41419
münchen-perlach,48.09993,11.64653
münchen-neuperlach süd,48.0969,11.6447
heimersheim,49.76285,8.08351
hersbruck(r pegnitz),49.50664,11.41911
hartmannshof,49.49785,11.55558
neukirchen(b sulzb),46.70667,8.21982
bassum,52.84859,8.7264
barnstorf(han),52.70996,8.50266
betriebsstelle nicht bekannt 720312,,
betriebsstelle nicht bekannt 720311,,
betriebsstelle nicht bekannt 724168,,
betriebsstelle nicht bekannt 721719,,
betriebsstelle nicht bekannt 720369,,
görschnitz,49.95574,11.70464
zepernick(bernau),52.67433,13.57083
röntgental,47.3847,8.52686
berlin-buch,52.63424,13.49753
berlin-karow,52.61415,13.46983
rothenbürg,50.3116,11.77199
rohrbach(ilm),48.60291,11.56359
berlin-kaulsdorf,52.50312,13.58083
arzberg(oberfr),50.06357,12.1953
schirnding,50.08109,12.22806
pomezi nad ohri,50.08565,12.28182
cheb-skalka,50.09293,12.34073
cheb,50.07636,12.37313
frantiskovy lazne aquaforum,50.11715,12.35777
frantiskovy lazne,50.12229,12.34839
vojtanov obec,50.16609,12.31676
hazlov,50.15673,12.27489
as(cz),50.22141,12.18832
blumberg-riedöschingen,47.84306,8.6077
geisingen-leipferdingen,47.86461,8.66789
geisingen-aulfingen,47.88772,8.65654
geisingen-kirchen,47.90654,8.67278
geisingen-hausen,47.91422,8.67576
guxhagen,51.20269,9.48074
rostock-evershagen,54.12303,12.05722
aachen-rothe erde,50.7735,6.1323
landsweiler-reden,49.35662,7.13183
ottersberg(han),53.11114,9.14127
sottrum,53.11301,9.22821
rotenburg(wümme),53.11246,9.41141
schwarzkollm,51.43302,14.14012
riesa,51.30602,13.29178
wörrstadt,49.84002,8.11412
groß gerau-dornberg,49.90894,8.49956
riedstadt-goddelau,49.83472,8.49729
biebesheim,49.77984,8.46487
groß-rohrheim,49.71699,8.47297
biblis,49.68482,8.45227
rosbach(sieg),50.79524,7.61648
eggingen,47.69277,8.39381
wutöschingen,47.65968,8.36655
berlin-rahnsdorf,52.44093,13.68891
berlin-friedrichshagen,52.45113,13.62475
wissen(sieg),50.78435,7.73353
bantorf,52.33017,9.41281
barsinghausen,52.30145,9.46483
egestorf(deister),52.28345,9.51317
wuppertal-ronsdorf,51.22783,7.1963
remscheid-lennep,51.19244,7.25718
remscheid hbf,51.1793,7.19317
solingen mitte,51.16318,7.00947
bayreuth hbf,49.94544,11.57127
creußen(oberfr),49.84548,11.62369
bad neustadt(saale),50.32072,10.21673
lengerich(westf),52.19147,7.84694
niederschelden,50.84454,7.96915
brachbach,50.81905,7.93719
betzdorf(sieg),50.79063,7.87535
au(sieg),50.77223,7.65469
friedrichshafen flughafen,47.66857,9.51475
unna,51.53254,7.68693
graal-müritz koppelweg,54.24766,12.23796
rostock-torfbrücke,54.24023,12.22492
freiberg(sachs),50.91695,13.33961
ochsenfurt,49.66349,10.06594
steinach(b rothenburg ob der tauber),49.45145,10.27654
schopfheim,47.64902,7.82379
usseln,51.28284,8.66373
korbach hbf,51.27484,8.87502
korbach süd,51.2691,8.85831
vöhl-herzhausen,51.18535,8.89426
frankenberg-viermünden,51.10121,8.83039
frankenberg-goßberg,51.06504,8.79908
frankenberg(eder),51.0586,8.80254
eutin,54.13873,10.61446
ascheberg(holst),51.69983,7.69477
preetz,54.23604,10.28313
osterhofen(nby),48.70247,13.01911
plattling,48.77854,12.87098
landau(isar),48.62489,12.37949
dingolfing,48.62898,12.49813
wörth(isar),48.62368,12.34456
fischbach-camphausen,49.30501,7.02759
quierschied,49.32618,7.05274
merchweiler,49.35702,7.05612
reutlingen hbf,48.49161,9.21491
münchen-fasanerie,48.19847,11.52413
münchen-moosach,48.18142,11.5131
frankfurt(m) flughafen fernbf,50.05221,8.57474
münchen-aubing,48.15744,11.41566
velten(mark),52.68806,13.17756
empel-rees,51.79721,6.41561
niederschmalkalden,50.71835,10.36584
mittelschmalkalden,50.71862,10.39506
auehütte,50.72067,10.41902
schmalkalden,50.72056,10.45345
schmalkalden-fachhochschule,50.71348,10.45852
altersbach,50.70538,10.54536
steinbach-hallenberg,50.69597,10.56282
viernau,50.66532,10.55517
benshausen,50.64293,10.59344
zella-mehlis west,50.65677,10.66348
buchholz(nordheide),53.32907,9.88127
walschleben,51.06507,10.93488
rostock-lütten klein,54.138,12.05719
flughafen ber,44.82028,20.29166
peine,52.32041,10.2332
vöhrum,52.34224,10.18664
hämelerwald,52.35631,10.1157
lehrte,52.38318,9.97446
eisenhüttenstadt,52.14052,14.63433
zieverich,50.93952,6.62844
dülken,51.25222,6.33536
berlin-wedding,52.54808,13.35508
schaftlach,47.79099,11.68388
neunhofen,50.72698,11.71501
owschlag,54.39494,9.60402
amberg,49.44695,11.8626
taucha(leipzig),51.36354,12.38578
"alte försterei, berlin",52.45652,13.56341
"bahnhofstr./seelenbinderstr., berlin",52.45578,13.57712
berlin raoul-wallenberg-str.,52.54811,13.55661
berlin-marzahn,52.54212,13.54389
berlin poelchaustr.,52.53347,13.54512
berlin springpfuhl,52.48769,13.36466
letmathe,51.36683,7.61721
werdohl,51.25443,7.76795
plettenberg,51.21658,7.87318
finnentrop,51.17622,7.96633
schorndorf,48.80368,9.52891
nidderau,50.238,8.86508
freiburg-littenweiler,47.97777,7.90341
kirchzarten,47.96346,7.95279
essen stadtwald,51.42148,7.02673
willingen,51.29514,8.6075
selb nord,50.6282,3.0688
erkersreuth,50.19247,12.14642
backnang,48.94839,9.43271
arnsdorf(dresden),51.09799,13.9934
rheinhausen,48.22679,7.71053
marl-sinsen,51.66507,7.18532
haltern am see,51.7431,7.18412
sythen,51.77303,7.22207
"am schwarzen berg, groß-umstadt",49.8647,8.92811
"kleestadt am heimgesberg, groß-umstadt",49.90231,8.94989
waldkirch,48.09365,7.96054
nürtingen,48.62662,9.34191
stützerbach,50.63765,10.85907
manebach,50.67701,10.85969
ilmenau bad,50.68387,10.91959
ilmenau,50.68387,10.91959
innsbruck westbahnhof,47.25463,11.38906
innsbruck hötting,47.27474,11.38056
allerheiligenhöfe,47.26954,11.35264
kranebitten,47.09504,11.46847
hochzirl,47.28057,11.2476
leithen b.seefeld,48.04057,11.19606
reith b.seefeld,47.29916,11.20353
seefeld in tirol,47.33096,11.18838
gießenbach in tirol,47.37703,11.23635
scharnitz,47.39048,11.26472
hockenheim,49.31887,8.54743
blankenloch,49.06419,8.47117
leipzig mockau post,51.3752,12.41272
leipzig hbf ostseite,,
"härtelstr., leipzig",51.33286,12.37539
magdeburg südost,52.10233,11.63922
magdeburg-salbke,52.07487,11.66884
magdeburg sket industriepark,52.09026,11.64081
magdeburg-buckau,52.10835,11.64405
magdeburg-neustadt,52.16263,11.63032
friedberg(augsburg),48.35516,10.92532
"westendsiedlung, berlin",52.45349,13.60868
brötzingen mitte,52.3666,9.7147
pforzheim-weißenstein,48.86658,8.68116
unterreichenbach,48.8257,8.70941
monbach-neuhausen,48.79383,8.76806
bad liebenzell,48.77273,8.73165
hirsau,48.73506,8.73594
calw,48.71433,8.7403
bad teinach-neubulach,48.68709,8.69039
wildberg(württ),48.62527,8.74508
nagold,48.55204,8.72307
nagold stadtmitte,51.22302,6.77984
nagold-steinberg,48.54026,8.7313
nagold-iselshausen,48.53302,8.72352
sontheim(schwab),48.55524,10.29206
stetten(schwab),49.08438,10.00111
"lengfeld am schafbuckel, otzberg",49.83504,8.89807
berlin-lichtenrade,52.39159,13.41247
berlin schichauweg,52.39775,13.38564
vöhl-thalitter,51.22094,8.89684
vöhl-schmittlotheim,51.15304,8.90162
vöhl-ederbringhausen,51.12933,8.86609
merzig(saar),49.44202,6.6365
homburg(saar)hbf,49.31986,7.33541
lennestadt-altenhundem,51.10568,8.0731
höxter-ottbergen,51.71112,9.29444
brakel(höxter),51.7156,9.18074
bad driburg(westf),51.67514,9.05118
ebersberg(oberbay),48.07842,11.96857
favoritepark,48.90765,9.19048
freiberg(neckar),48.93403,9.19091
bremen-vegesack,53.17104,8.62759
bad honnef(rhein),50.64512,7.22555
karlstadt(main),49.95977,9.76722
berlin sonnenallee,52.48335,13.4366
röhrmoos,48.33122,11.44556
hebertshausen,48.28951,11.47096
freital-potschappel,51.00771,13.65667
tharandt,50.98427,13.58067
apolda,51.02358,11.50949
reken,51.83217,7.04389
reken-klein reken,51.78691,7.03813
lembeck,51.7605,7.00101
wulfen(westf),51.7196,7.01375
meerane,50.84815,12.46164
salzbergen,52.32332,7.34716
kloster marienthal,50.01042,7.94696
bad schussenried,48.00409,9.65804
unkel,50.59959,7.21824
hallstadt(b bamberg),49.92488,10.87454
leverkusen-manfort,51.03235,7.02369
poing,48.17105,11.81631
grub(oberbay),47.49388,9.24187
heimstetten,48.15954,11.75464
feldkirchen(b münchen),48.14786,11.72892
seulberg,50.25039,8.64482
wiesbaden ost,50.05701,8.34381
oberhaid,49.93245,10.80993
schweinfurt stadt,50.04406,10.23645
appenweier,48.54018,7.98029
achern,48.62873,8.06427
bühl(baden),48.69523,8.13586
baden-baden,47.47492,8.30641
alsfeld(oberhess),51.53022,6.84233
mannheim-neckarau,49.45336,8.49104
rudolstadt(thür),50.71968,11.34588
parsberg,49.16225,11.7164
beratzhausen,49.09535,11.80906
annweiler am trifels,49.20305,7.96659
greven,52.09171,7.60785
münster-hiltrup,51.9038,7.64184
bischofswerda,51.12759,14.1803
gera süd,50.86478,12.07781
merzenich,50.82923,6.52516
reckenfeld,52.12975,7.55189
rheine,52.27939,7.43455
lingen(ems),52.52155,7.31586
meppen,52.68993,7.29115
meckelfeld,53.42207,10.02248
mindelheim,48.04652,10.48897
memmingen,47.98647,10.17928
werl,51.55724,7.91279
aalen hbf,60.7183,4.92176
böbingen(rems),48.70505,9.01123
schwäbisch gmünd,48.79715,9.79562
staudernheim,49.77525,7.68799
bad sobernheim,49.78507,7.64793
nemsdorf-göhrendorf,51.36138,11.66134
langeneichstädt,51.34368,11.73953
mücheln(geiseltal),51.30179,11.80392
mücheln(geiseltal) stadt,51.30189,11.80396
krumpa,51.29818,11.84168
braunsbedra,51.28739,11.90088
braunsbedra ost,51.29106,11.93769
frankleben,51.31288,11.93315
beuna(geiseltal),51.32266,11.95698
merseburg bergmannsring,51.33762,11.98873
bad münster a stein,49.81039,7.83633
breitendiel,49.69,9.22057
weilbach(unterfr),49.66718,9.21541
amorbach,49.64243,9.22126
schneeberg im odenwald,49.6411,9.24361
rippberg,49.62252,9.29769
walldürn,49.58321,9.36798
hainstadt(baden),47.99492,16.3512
buchen(odenw),47.50422,7.62085
buchen ost,52.25013,9.12586
bödigheim,49.47408,9.31522
mainz-laubenheim,49.96055,8.31317
bodenheim,49.92649,8.30398
klais,47.48198,11.23929
güsten,51.7979,11.6128
dortmund stadthaus,51.51109,7.46706
krefeld-oppum,51.32826,6.61418
krefeld-linn,51.33632,6.64076
rheinhausen ost,48.22679,7.71053
duisburg-hochfeld süd,51.41701,6.75658
neupetershain,51.60449,14.16375
groß gerau,49.92274,8.48207
hirschfelde,50.94221,14.88259
krzewina zgorzelecka,51.01591,14.95411
hagenwerder,51.06848,14.96285
görlitz-weinhübel,51.12742,14.98245
höllriegelskreuth,48.10464,11.5479
grießen(baden),47.62775,8.41165
lauchringen,47.63101,8.30376
bad kreuznach,49.84312,7.86332
gensingen-horrweiler,49.89832,7.9376
timmendorfer strand,54.00034,10.77896
radolfzell,47.74493,8.97017
salzkotten,51.67378,8.60894
geseke,51.64463,8.50634
soest,51.57251,8.10831
bissendorf,52.23515,8.16917
geltendorf,48.12263,11.02593
hannover messe/laatzen,52.27145,9.84766
langenhagen pferdemarkt,52.4543,9.73441
langenhagen-kaltenweide,52.47571,9.73316
höhenkirchen-siegertsbrunn,48.01706,11.71248
hohenbrunn,48.04811,11.70196
ottobrunn,48.06376,11.662
moidentin,53.82121,11.48527
flöha,50.86168,13.07767
chemnitz hbf,50.83669,12.92087
chemnitz süd,50.80041,12.89169
hohenstein-ernstthal,50.8021,12.70726
st egidien,50.7854,12.61799
steinbach am wald,50.43269,11.36094
breitengüßbach,49.97115,10.88567
einbeck otto-hahn-straße,51.81907,9.8909
eilenburg ost,51.46031,12.63451
karlsruhe hbf,49.01096,8.40848
ettlingen west,48.93076,8.3662
burgau(schwab),47.40526,9.20976
holdorf(meckl),52.58645,8.12412
gadebusch,53.70138,11.11422
dortmund-brackel,51.52401,7.55103
mössingen,48.40879,9.0628
reken-maria veen,51.83915,7.09705
maschen,53.38451,10.03783
schwabach,49.32913,11.0227
gößnitz,50.8879,12.43121
rodgau-dudenhofen,50.00829,8.88892
rodgau-jügesheim,50.02563,8.87789
jünkerath,50.34283,6.58079
albstadt-ebingen,48.21403,9.02428
oberaudorf,47.64846,12.17204
dedensen-gümmer,51.86131,9.59408
seelze,52.39778,9.59241
letter,51.54907,-9.22489
velgast,54.27055,12.81175
rhöndorf,50.87705,6.95971
senden,51.85732,7.48309
illertissen,48.22294,10.10506
berlin köllnische heide,52.44337,13.54364
betriebsstelle nicht bekannt 721792,,
germersheim mitte/rhein,49.11758,8.31849
rostock-bramow,54.10128,12.09133
rostock holbeinplatz,54.09227,12.09956
rostock parkstraße,54.17682,12.06811
braubach,50.27394,7.64597
rückersdorf(mfr),49.49591,11.24665
zwickau(sachs)hbf,50.71474,12.49755
werdau,50.73635,12.37824
aschaffenburg hochschule,49.97118,9.16063
glanzstoffwerke,50.05874,8.5254
bitterfeld,51.6227,12.3264
engelskirchen,50.98695,7.40901
assmannshausen,49.98804,7.86595
geldern,51.51976,6.33172
erndtebrück,50.98889,8.25646
siegen hbf,,
vellmar-obervellmar,51.36473,9.45671
vellmar-osterberg/ekz,51.3561,9.45169
murnau,47.67616,11.20095
uffing a staffelsee,47.71467,11.15118
weilheim(oberbay),47.83888,11.14466
sandersleben(anh),51.67657,11.56712
umrathshausen ort,47.80828,12.3205
vachendorf,47.84151,12.60688
urschalling,47.83642,12.34349
gotha ost,50.95238,10.71537
böhlen werke,51.19566,12.38026
steinen,47.05038,8.61277
kirn,49.78515,7.4611
idar-oberstein,49.72287,7.2976
heimbach(nahe),50.63334,6.48092
hoppstädten(nahe),49.69291,7.53528
neubrücke(nahe),49.60592,7.17103
türkismühle,49.57815,7.11153
st wendel,49.46702,7.17093
ottweiler(saar),49.40346,7.16353
baunatal-guntershausen,51.23347,9.46667
haan,51.19425,7.01414
solingen hbf,51.16676,7.08844
leichlingen,51.10582,7.01419
opladen,51.06424,7.00297
ötigheim,48.89333,8.23212
bietigheim(baden),48.91264,8.25406
lörzenbach-fahrenbach,49.43097,9.1499
rimbach,49.62364,8.75973
zotzenbach,49.60355,8.76498
mörlenbach,49.59871,8.73724
reisen(hess),49.57875,8.71827
birkenau,49.5617,8.71033
sulz(neckar),48.36211,8.63102
altenburg,50.98447,12.43365
ebersbach(sachs),51.23201,13.65935
engers,50.42442,7.54458
köln steinstraße,50.88831,7.05336
peißenberg nord,47.79919,11.06396
ehrang,49.35768,6.2013
körle,51.17391,9.51182
schötmar,52.0721,8.75831
bad salzuflen-sylbach,52.02665,8.76429
julbach,48.25433,12.95808
marktl,48.25346,12.84354
neuötting,48.24097,12.68541
töging(inn),48.25626,12.59029
mühldorf(oberbay),48.24325,12.51898
türkheim(bay)bf,48.06257,10.64026
ruhland busbahnhof,51.45669,13.87073
kapellen-drusweiler,49.10164,8.03123
barbelroth,49.10155,8.07159
wernigerode hbf,51.83837,10.79194
kempten(allgäu)hbf,47.72425,10.31516
rottweil,48.16792,8.62756
scharbeutz,54.02243,10.75092
holzkirchen,47.87738,11.7013
fürfurt ortsmitte,50.43106,8.25471
gräveneck ortsmitte,50.44929,8.26027
leipzig essener straße,51.37617,12.38835
eutingen im gäu,48.47789,8.74879
hünfeld,50.67458,9.76406
anklam,53.85548,13.68816
crailsheim,49.13734,10.07153
dombühl,49.2539,10.28217
hohenlimburg,51.34933,7.56962
hagen hbf,52.3604,5.67596
thansüß,49.62778,11.93986
röthenbach(oberpf),49.48257,11.23871
freiburg-wiehre,47.98391,7.84756
weißwasser(oberlausitz),51.50367,14.64046
mockrehna,51.50823,12.81668
bad bodenteich,52.83419,10.67937
wittingen,52.72866,10.73573
reichenbach(vogtl) ob bf,46.6256,7.69027
werder(havel),52.37694,12.9333
rathenow,52.60945,12.34015
würzburg süd,52.42589,9.42861
rostock hbf,54.07904,12.13219
horneburg,53.50897,9.5782
lieblos,50.20973,9.13684
wolfsburg hbf,52.42136,10.78702
bad ems,50.33501,7.71141
raisdorf,54.28148,10.24197
leutkirch,47.82695,10.02157
obertshausen(kr of),50.06971,8.84668
birkengrund am birkengrund,52.31533,13.27274
"seulberg linde, friedrichsdorf",50.25039,8.64482
elze(han),52.58198,9.73846
ennepetal,51.29737,7.36804
karlsruhe-hagsfeld,49.02785,8.45535
waren(müritz),53.51268,12.68869
kirchentellinsfurt,48.53173,9.14846
wannweil,48.51554,9.15061
burgdorf,47.05486,7.62449
frankfurt(main) bockenheimer warte (sev),50.12004,8.65221
"hügelstraße, frankfurt a.m.",50.14435,8.65417
"preungesheim, frankfurt a.m.",50.15631,8.69085
"berkersheim mitte, frankfurt a.m.",50.17064,8.6967
"südbahnhof, bad vilbel",50.17824,8.73544
prisdorf,53.67873,9.75806
tornesch,53.69599,9.70832
reußen,51.1119,11.96951
"lohnsdorf sportzentrum, landsberg (saalekreis)",51.4973,12.17352
klitschmar,51.49868,12.22844
"kyhna hort, wiedemar",51.51361,12.26231
"august-bebel-str., delitzsch",51.51931,12.3361
dudweiler,49.2796,7.0383
sulzbach(saar),49.29955,7.05669
neunkirchen(saar)hbf,49.34356,7.18011
niederlinxweiler,49.4336,7.16008
kandel,49.08096,8.19096
immenstadt,47.56166,10.21803
kaufering,48.08685,10.86117
löbau(sachs),51.09548,14.66625
großburgwedel,52.49183,9.85439
papenburg(ems),53.03995,7.32208
"an de geest, hamburg",53.47039,9.81911
bad zwischenahn,53.18316,8.01085
hude,53.1138,8.45642
frahelsbruck,49.19324,13.03137
arrach,49.19284,12.99536
hohenwarth,49.20341,12.93312
hohenwarth campingplatz,49.20578,12.92449
watzelsteg,49.20836,12.89991
grafenwiesen,49.20118,12.88208
zellerthal,49.64906,8.14001
bad kötzting,49.17474,12.85468
blaibach(oberpf),49.1661,12.80779
miltach,49.15787,12.7696
chamerau,49.1978,12.74994
mengen,48.04726,9.32712
"usseln kath. kirche, willingen (upland)",51.28201,8.67127
hörstel,52.29816,7.58042
neuwied,50.43111,7.45917
sprötze,53.31026,9.8087
essen-gerschede,51.4859,6.93839
essen-borbeck,51.3756,6.98982
essen-borbeck süd,51.46287,6.95436
balingen(württ),48.27308,8.84927
düsseldorf-rath,51.26531,6.82509
coppenbrügge,52.11749,9.54971
marienau,52.10885,9.56933
osterwald,52.53001,7.01031
"dortelweil hohemarkstraße, bad vilbel",50.20671,8.74671
"falkstraße, frankfurt a.m.",50.12417,8.64642
lemmie,52.28997,9.6078
empelde,52.34268,9.66302
hannover-bornum,52.34988,9.68337
burg(magdeburg),52.13115,11.57168
genthin,52.40568,12.1539
kassel-kirchditmold,51.31715,9.44152
kassel-harleshausen,51.33859,9.44651
maichingen nord,48.72444,8.96401
pretzfeld,49.75621,11.17342
kirchehrenbach,49.73368,11.14554
wiesenthau,49.71287,11.13549
gosberg,-27.25347,22.47166
pinzberg,49.6909,11.10146
singen(hohentwiel),47.7635,8.83374
lübeck-moisling,53.84101,10.63256
neuenmarkt-wirsberg,50.0951,11.58471
brandenburg hbf,52.40835,12.56232
lengede-broistedt,52.18901,10.32553
braunschweig hbf,52.26546,10.5274
"bahnhofstraße, straßkirchen",48.8328,12.72249
"bahnhof, straubing",48.94116,12.73143
görlitz,51.15492,14.98648
leutesdorf(rhein),50.45026,7.38446
niederdollendorf,50.7029,7.1749
bonn-oberkassel,50.71011,7.16974
menden(rheinl),50.78801,7.1607
friedrich wilhelmshütte,52.26148,10.52312
stralsund hbf,54.31577,13.0916
stendal-stadtsee,52.59976,11.84943
finsterwalde(niederlausitz),51.63765,13.73017
großheringen,51.10388,11.66821
halle-neustadt,51.4799,11.9237
cham(oberpf),49.22154,12.65639
bodenwöhr nord,49.26989,12.30392
freihöls,49.40053,12.02091
ottenhöfen west,48.568,8.15975
furschenbach,48.5767,8.13639
kappelrodeck ost,48.59087,8.11785
kappelrodeck,48.59087,8.11785
oberachern bindfadenfabrik,48.60637,8.09078
oberachern,48.6193,8.08066
achern stadt,48.62982,8.07461
"bahnhof, stadthagen",52.33117,9.1902
schwarzenfeld(opf),49.38985,12.13886
wernberg,46.62313,13.93866
forchheim(b karlsruhe),48.97436,8.31636
durmersheim,48.9313,8.2685
greiz-dölau,50.6318,12.18802
elsterberg,50.60729,12.16827
elsterberg gasthof linde,50.6052,12.15646
cossengrün schule,50.5798,12.14663
plauen(vogtl) mitte,50.49267,12.14736
frankenthal hbf,49.53483,8.35066
bautzen,51.17964,14.42462
göttingen,51.53052,9.93839
meckenheim(bz köln),50.62049,7.02406
jossa,50.48914,9.45099
kellmünz,48.12275,10.13182
tessin west,54.02866,12.46341
sanitz(b rostock),54.07739,12.38092
groß lüsewitz,54.073,12.33746
broderstorf,54.07931,12.25997
roggentin,54.07016,12.20357
ehingen(donau),48.28271,9.72652
birach,48.31869,12.48939
zell(harmersbach),48.3472,8.06619
mellendorf,52.54506,9.72768
nördlingen,48.85268,10.48863
velke zernoseky,50.53911,14.06389
sebuzin,50.59406,14.06443
usti nad labem-strekov,50.63802,14.05637
usti nad labem hl.n.,50.66177,14.04541
nestedice,50.66952,14.14763
decin hl.n.,50.78092,14.21339
coburg,50.26318,10.96623
hedemünden,51.38898,9.76753
glauburg-stockheim,50.32422,9.01753
aichach,48.45883,11.13085
tutzing,47.90506,11.27651
bad aibling,47.8639,12.01047
sinsheim(elsenz) hbf,49.27043,8.83974
berlin-mahlsdorf,52.50542,13.61841
delitzsch unt bf,51.52287,12.34504
nidda,50.41277,9.00827
löwenberg(mark),52.89714,13.15333
mikulasovice stred,50.96629,14.35951
mikulasovice horni nadrazi,,
brtniky,50.94765,14.44071
pansky,50.95051,14.47171
zahrady u rumburka,50.40801,14.44799
krasna lipa,50.91351,14.50791
krasna lipa mesto,50.32618,12.6098
rybniste,50.87963,14.51402
horni podluzi,50.88176,14.54746
jiretin pod jedlovou,50.87517,14.57323
dolni podluzi,50.87949,14.59619
nürnberg-stein,49.45792,11.0549
aschersleben,51.75825,11.46122
brannenburg,47.73734,12.10465
raubling,47.78816,12.10942
kressbronn,47.59677,9.59833
waldkraiburg-kraiburg,48.21986,12.41332
jettenbach,49.53558,7.55499
gars(inn),46.85018,1.07273
soyen,48.1093,12.20766
wasserburg(inn)bf,47.57024,9.63843
salzwedel,52.85098,11.16165
gifhorn,52.48207,10.5449
dollbergen,52.40722,10.18461
mehltheuer,51.24645,13.28457
mainz-mombach,50.0227,8.22438
egersdorf,49.46322,10.87661
weiherhof,49.45977,10.92611
zirndorf kneippallee,49.45098,10.94531
zirndorf,49.44226,10.95777
alte veste,49.4519,10.96626
fürth-dambach,48.28847,12.88078
fürth westvorstadt,49.46963,10.97106
vilseck,49.61018,11.80769
freudenstadt hbf,48.46427,8.41282
uebigau markt,51.59465,13.30055
beutersitz bahnhof/wildgruber straße,51.58925,13.3599
siegen-weidenau,50.89586,8.02802
runkel neue brücke,50.40527,8.15237
arfurt bürgerhaus,50.98497,11.13757
aumenau lahnstraße,50.40266,8.25241
"markt, oederan",50.86163,13.16736
"falkenau b173, flöha",50.85667,13.10817
oberkotzau,50.26253,11.93373
salzburg mülln-altstadt,47.8047,13.03204
freilassing,47.8423,12.9763
schmölln(thür),50.89481,12.35221
torgau,51.55601,13.00429
sömmerda,51.16017,11.1195
kehl,48.57446,7.81512
elsterberg-kunstseidenwerk,51.54811,13.1585
rentzschmühle,50.5725,12.15979
barthmühle,50.55831,12.15982
bönen,51.5986,7.75819
bad bentheim,52.30251,7.16042
"simtshausen bundesstraße, münchhausen am christenb",50.94311,8.70687
"ernsthausen marburger straße, burgwald",50.98081,8.73158
"abzw. wiesenfeld, burgwald",51.00614,8.75059
"uferstraße, frankenberg (eder)",51.05993,8.79716
"goßberg, frankenberg (eder)",51.06504,8.79908
"viermünden mitte, frankenberg (eder)",51.10231,8.83308
"herzhausen itterstraße, vöhl",51.185,8.89389
hosena,51.45519,14.03449
pinneberg,53.66244,9.79652
essen-werden,51.38843,7.00485
döbeln hbf,,
